2023-07-25 19:07:55.162,31911,-4,0,
2023-07-25 19:07:55.371,32088,-5,0,
2023-07-25 19:07:55.571,32155,-4,0,
2023-07-25 19:07:55.771,32466,-4,0,
2023-07-25 19:07:56.000,32066,-4,0,
2023-07-25 19:07:56.191,32622,-4,0,
2023-07-25 19:07:56.368,32711,-3,0,
2023-07-25 19:07:56.596,32377,-5,0,
2023-07-25 19:07:56.772,32644,-4,0,
2023-07-25 19:07:56.977,32688,-4,0,
2023-07-25 19:07:57.180,32911,-4,0,
2023-07-25 19:07:57.383,32977,-5,0,
2023-07-25 19:07:57.590,32733,-5,0,
2023-07-25 19:07:57.797,32600,-4,0,
2023-07-25 19:07:58.002,32844,-6,0,
2023-07-25 19:07:58.203,33488,-4,0,
2023-07-25 19:07:58.406,33177,-6,0,
2023-07-25 19:07:58.586,33044,-5,0,
2023-07-25 19:07:58.790,33000,-4,0,
2023-07-25 19:07:59.004,33044,-5,0,
2023-07-25 19:07:59.207,33177,-5,0,
2023-07-25 19:07:59.415,33333,-5,0,
2023-07-25 19:07:59.618,33622,-4,0,
2023-07-25 19:07:59.796,33088,-4,0,
2023-07-25 19:08:00.001,33111,-5,0,
2023-07-25 19:08:00.155,33177,-4,0,
2023-07-25 19:08:00.360,33200,-5,0,
2023-07-25 19:08:00.559,33355,-5,0,
2023-07-25 19:08:00.758,33155,-5,0,
2023-07-25 19:08:00.962,33400,-6,0,
2023-07-25 19:08:01.167,33400,-5,0,
2023-07-25 19:08:01.366,33311,-4,0,
2023-07-25 19:08:01.570,33222,-6,0,
2023-07-25 19:08:01.774,33088,-5,0,
